NAME1,RA1,DEC1,Z1,PR1,G1,M1,A1,C1,NAME2,RA2,DEC2,Z2,PR2,G2,M2,A2,C2
J130620.97+531823.2,196.58738,53.306444,0.023679,17.0,0.670063263435,0.00524189481354,0.315549,0.515918247124,J110442.28+405732.1,166.17615,40.958914,0.0330871,17.0,0.644537286411,0.0050803551911,0.34529,0.571974500136
J134632.13+642325.2,206.63389,64.390328,0.024094,23.0,0.777001071175,0.0068998774027,0.527927,0.771769018167,J104833.59+475914.7,162.13996,47.987413,0.0332144,23.0,0.673355313461,0.00321425745157,0.64707,0.564629934487
J134632.13+642325.2,206.63389,64.390328,0.024094,23.0,0.777001071175,0.0068998774027,0.527927,0.771769018167,J082403.67+515415.7,126.01531,51.904355,0.0313134,28.0,0.642812952498,0.00603394508955,0.457226,0.545139566024
J134632.13+642325.2,206.63389,64.390328,0.024094,23.0,0.777001071175,0.0068998774027,0.527927,0.771769018167,J082443.29+295923.6,126.18036,29.989878,0.0253248,28.0,0.726228499462,0.00288541818992,0.36051,0.654843669087
J134632.13+642325.2,206.63389,64.390328,0.024094,23.0,0.777001071175,0.0068998774027,0.527927,0.771769018167,J023310.79-074813.4,38.294963,-7.8037217,0.030938,15.0,0.665273356779,0.00671081312612,0.398493,0.585414518744
J134632.13+642325.2,206.63389,64.390328,0.024094,23.0,0.777001071175,0.0068998774027,0.527927,0.771769018167,J111835.82+002511.2,169.64924,0.41976742,0.0250768,15.0,0.701272145188,0.0038972036154,0.317713,0.578600770138
J115341.78+461242.3,178.42407,46.211737,0.024415,35.0,0.62266745113,0.00171657857862,0.342404,0.489478860767,J093917.26+363343.9,144.82191,36.562197,0.0197165,37.0,0.647196796605,0.00196067945865,0.290238,0.584858165249
J115341.78+461242.3,178.42407,46.211737,0.024415,35.0,0.62266745113,0.00171657857862,0.342404,0.489478860767,J113446.25+025515.7,173.69272,2.9210337,0.0286643,23.0,0.643774343121,0.00361602283685,0.353918,0.506634105499
J115341.78+461242.3,178.42407,46.211737,0.024415,35.0,0.62266745113,0.00171657857862,0.342404,0.489478860767,J111038.86+034519.6,167.66192,3.7554482,0.0254525,19.0,0.685982064805,0.00382929722519,0.334033,0.598216865863
J115341.78+461242.3,178.42407,46.211737,0.024415,35.0,0.62266745113,0.00171657857862,0.342404,0.489478860767,J135857.98+614050.6,209.74158,61.680726,0.0299321,17.0,0.678946699546,0.00579948167867,0.214813,0.583540706786
J115341.78+461242.3,178.42407,46.211737,0.024415,35.0,0.62266745113,0.00171657857862,0.342404,0.489478860767,J082854.33+343906.0,127.22636,34.651656,0.0209219,37.0,0.617114998231,0.00727820810214,0.537085,0.501035878206
J140040.57-015518.3,210.16903,-1.921744,0.024997,27.0,0.73120929623,0.00543371831711,0.589119,0.632397262298,J082443.29+295923.6,126.18036,29.989878,0.0253248,28.0,0.726228499462,0.00288541818992,0.36051,0.654843669087
J140040.57-015518.3,210.16903,-1.921744,0.024997,27.0,0.73120929623,0.00543371831711,0.589119,0.632397262298,J104833.59+475914.7,162.13996,47.987413,0.0332144,23.0,0.673355313461,0.00321425745157,0.64707,0.564629934487
J140040.57-015518.3,210.16903,-1.921744,0.024997,27.0,0.73120929623,0.00543371831711,0.589119,0.632397262298,J082403.67+515415.7,126.01531,51.904355,0.0313134,28.0,0.642812952498,0.00603394508955,0.457226,0.545139566024
J140040.57-015518.3,210.16903,-1.921744,0.024997,27.0,0.73120929623,0.00543371831711,0.589119,0.632397262298,J101658.93+132357.5,154.24554,13.399298,0.0325502,28.0,0.683591031813,0.00455620290587,0.365902,0.546098295758
J140040.57-015518.3,210.16903,-1.921744,0.024997,27.0,0.73120929623,0.00543371831711,0.589119,0.632397262298,J111835.82+002511.2,169.64924,0.41976742,0.0250768,15.0,0.701272145188,0.0038972036154,0.317713,0.578600770138
J092438.89+560747.0,141.16204,56.12972,0.025041,43.0,0.609189894335,0.00628107029612,0.606323,0.390103232528,J141026.83-004956.6,212.6118,-0.8323797,0.0255217,20.0,0.704406423492,0.00464900574169,0.175837,0.621655972691
J092438.89+560747.0,141.16204,56.12972,0.025041,43.0,0.609189894335,0.00628107029612,0.606323,0.390103232528,J211224.69+112431.4,318.10288,11.408724,0.0166295,65.0,0.473306416805,0.0210990712457,0.692694,0.240377117683
J092438.89+560747.0,141.16204,56.12972,0.025041,43.0,0.609189894335,0.00628107029612,0.606323,0.390103232528,J082825.87+250052.7,127.1078,25.014635,0.0286997,40.0,0.627927589377,0.00586604808029,0.223601,0.510592697351
J092438.89+560747.0,141.16204,56.12972,0.025041,43.0,0.609189894335,0.00628107029612,0.606323,0.390103232528,J110158.99+451340.9,165.49581,45.228033,0.0200535,36.0,0.651293729486,0.00341221120762,0.690691,0.398290112164
J092438.89+560747.0,141.16204,56.12972,0.025041,43.0,0.609189894335,0.00628107029612,0.606323,0.390103232528,J230442.82-093345.3,346.17842,-9.5625868,0.0319328,34.0,0.646088592306,0.00370922566007,0.239804,0.546374092958
J164721.48+444209.8,251.83948,44.702717,0.025651,29.0,0.567010655624,0.0075536886023,0.336735,0.449868696647,J103443.72+110310.7,158.68216,11.052976,0.0221874,25.0,0.611470335748,0.00700115598665,0.320025,0.501432147167
J164721.48+444209.8,251.83948,44.702717,0.025651,29.0,0.567010655624,0.0075536886023,0.336735,0.449868696647,J114930.79+424541.1,177.37831,42.761422,0.0266013,17.0,0.636021004709,0.00836547043912,0.263941,0.501072876658
J164721.48+444209.8,251.83948,44.702717,0.025651,29.0,0.567010655624,0.0075536886023,0.336735,0.449868696647,J095812.60+110635.5,149.55249,11.10987,0.0273088,29.0,0.713185474452,0.00634009804594,0.460398,0.613411172342
J164721.48+444209.8,251.83948,44.702717,0.025651,29.0,0.567010655624,0.0075536886023,0.336735,0.449868696647,J162441.32+345001.7,246.17215,34.833813,0.0339847,23.0,0.611958391635,0.00965659701311,0.310094,0.46507653921
J164721.48+444209.8,251.83948,44.702717,0.025651,29.0,0.567010655624,0.0075536886023,0.336735,0.449868696647,J130238.75+452637.3,195.66144,45.443697,0.0242026,17.0,0.6811944032,0.00369231378534,0.40437,0.603378993137
J112637.74+513423.0,171.65725,51.573064,0.026443,25.0,0.61508552842,0.00711809833939,0.331167,0.451831700136,J115704.55+434937.6,179.26895,43.8271,0.0252319,17.0,0.675052381267,0.0047310595785,0.394421,0.541538572115
J112637.74+513423.0,171.65725,51.573064,0.026443,25.0,0.61508552842,0.00711809833939,0.331167,0.451831700136,J030801.40-005325.8,47.005833,-0.89049031,0.0289808,15.0,0.717216157825,0.00466172613973,0.399992,0.604127671348
J112637.74+513423.0,171.65725,51.573064,0.026443,25.0,0.61508552842,0.00711809833939,0.331167,0.451831700136,J124148.07+474231.9,190.45028,47.708848,0.0306641,18.0,0.637241416174,0.00645308780015,0.28187,0.520363608666
J112637.74+513423.0,171.65725,51.573064,0.026443,25.0,0.61508552842,0.00711809833939,0.331167,0.451831700136,J110529.83+033935.9,166.37431,3.6599758,0.0252632,29.0,0.716682271773,0.00571895339329,0.361413,0.632822836464
J112637.74+513423.0,171.65725,51.573064,0.026443,25.0,0.61508552842,0.00711809833939,0.331167,0.451831700136,J092346.59+352900.3,140.94411,35.483403,0.0264794,30.0,0.596091550415,0.0148985947364,0.282484,0.422876828548
J080020.99+263648.7,120.08744,26.613535,0.026773,46.0,0.656491523587,0.00314306530373,0.198477,0.549163503337,J080707.18+361400.5,121.77993,36.233472,0.0322888,28.0,0.653460455258,0.0072415665587,0.159855,0.544874909225
J080020.99+263648.7,120.08744,26.613535,0.026773,46.0,0.656491523587,0.00314306530373,0.198477,0.549163503337,J104000.58+390720.0,160.0024,39.122224,0.0308047,43.0,0.624962769435,0.00363086825093,0.274678,0.506353104955
J080020.99+263648.7,120.08744,26.613535,0.026773,46.0,0.656491523587,0.00314306530373,0.198477,0.549163503337,J110133.96+453913.9,165.39152,45.65387,0.029398,48.0,0.585542301294,0.00397254308877,0.270514,0.480679431735
J080020.99+263648.7,120.08744,26.613535,0.026773,46.0,0.656491523587,0.00314306530373,0.198477,0.549163503337,J075953.49+232324.2,119.97287,23.390062,0.0291703,40.0,0.650299377255,0.00734716423286,0.182571,0.54637101165
J080020.99+263648.7,120.08744,26.613535,0.026773,46.0,0.656491523587,0.00314306530373,0.198477,0.549163503337,J133548.25+025956.1,203.95103,2.9989274,0.0217587,62.0,0.579024873253,0.00542695232073,0.186958,0.460712679936
J133248.70+415218.6,203.20292,41.871832,0.027065,77.0,0.525768580302,0.0122750504012,0.441242,0.403253801884,J130905.60+113802.9,197.27333,11.634127,0.0251973,48.0,0.597927826238,0.00453089603096,0.175967,0.458960300156
J133248.70+415218.6,203.20292,41.871832,0.027065,77.0,0.525768580302,0.0122750504012,0.441242,0.403253801884,J103719.33+433515.3,159.33056,43.587589,0.0247628,62.0,0.610992956473,0.00225278436247,0.253537,0.556247102596
J133248.70+415218.6,203.20292,41.871832,0.027065,77.0,0.525768580302,0.0122750504012,0.441242,0.403253801884,J090554.49+471045.5,136.47706,47.179305,0.0272183,36.0,0.667014706916,0.00773693216446,0.336135,0.580508195955
J133248.70+415218.6,203.20292,41.871832,0.027065,77.0,0.525768580302,0.0122750504012,0.441242,0.403253801884,J220141.64+115124.4,330.42349,11.856781,0.0296601,53.0,0.5691029424,0.00798048106851,0.348578,0.453685657514
J133248.70+415218.6,203.20292,41.871832,0.027065,77.0,0.525768580302,0.0122750504012,0.441242,0.403253801884,J150759.30+011354.3,226.99709,1.2317371,0.0351143,31.0,0.646387547684,0.00649750869955,0.257507,0.502738318904
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.0157464436808,0.832489,0.413894036349,J011905.14+003745.0,19.771425,0.62916836,0.0326528,44.0,0.525107073565,0.0019205285775,0.619619,0.492224225467
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.0157464436808,0.832489,0.413894036349,J111319.24+044425.2,168.33017,4.7403287,0.0266165,15.0,0.562986276676,0.00836734735647,0.608194,0.459506389492
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.0157464436808,0.832489,0.413894036349,J094705.72+050159.9,146.77384,5.0333082,0.0242562,29.0,0.645774305855,0.0122693540204,0.732941,0.466709590066
J114343.76+550019.3,175.93235,55.005366,0.027067,19.0,0.570252264846,0.0157464436808,0.832489,0.413894036349,J115359.07+130853.7,178.49611,13.148238,0.0226907,22.0,0.660344029459,0.00760256659208,0.557939,0.537537785467
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0101130755115,0.674364,0.464376315064,J030632.00-062521.2,46.633329,-6.422552,0.028027,28.0,0.619856169162,0.00999951312685,0.641352,0.496187265638
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0101130755115,0.674364,0.464376315064,J110617.71-004542.2,166.57378,-0.76171751,0.0311476,29.0,0.65424146072,0.00914827157256,0.695904,0.567002986804
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0101130755115,0.674364,0.464376315064,J110219.75+123107.1,165.58231,12.518652,0.0271095,25.0,0.64362336418,0.0107961028405,0.710888,0.505711663483
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0101130755115,0.674364,0.464376315064,J113132.72+523921.6,172.88632,52.656003,0.033867,25.0,0.675855091511,0.00979945462634,0.942485,0.467172495432
J004042.10-110957.6,10.175425,-11.166005,0.027287,19.0,0.632750082172,0.0101130755115,0.674364,0.464376315064,J083658.39+051119.1,129.24331,5.1886525,0.0305774,15.0,0.535817608818,0.0126867719164,0.409248,0.377068113179
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.00473658239324,0.205535,0.544796890477,J153838.50+365730.1,234.66042,36.958355,0.0186078,28.0,0.683802984132,0.00304348232154,0.117492,0.573872347048
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.00473658239324,0.205535,0.544796890477,J135933.18+560228.7,209.88824,56.041314,0.0341472,19.0,0.651873418217,0.00486495829608,0.376729,0.527216599119
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.00473658239324,0.205535,0.544796890477,J230343.06+135535.5,345.92943,13.926541,0.0270755,23.0,0.642433641308,0.00828190859589,0.253801,0.547700175431
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.00473658239324,0.205535,0.544796890477,J113252.56+433053.9,173.21901,43.514963,0.0243026,22.0,0.683298059854,0.00674065604024,0.12268,0.481815070578
J140718.29+125314.0,211.82619,12.887215,0.027368,22.0,0.659211880395,0.00473658239324,0.205535,0.544796890477,J100356.91+013044.5,150.98714,1.512362,0.0250304,17.0,0.692578044257,0.00577892522923,0.263048,0.559049827083
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.00543532273831,0.294499,0.518217032598,J110326.80+664011.0,165.86167,66.66972,0.0333292,29.0,0.665836384571,0.0057406025318,0.581534,0.536397566075
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.00543532273831,0.294499,0.518217032598,J144837.04+514331.0,222.15432,51.725287,0.0364433,16.0,0.615895858199,0.0111577872946,0.211569,0.521561767342
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.00543532273831,0.294499,0.518217032598,J085214.30+525323.9,133.05959,52.88998,0.0308946,44.0,0.487765700151,0.0145166245377,0.337986,0.326619651645
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.00543532273831,0.294499,0.518217032598,J114504.88+463733.6,176.27033,46.625995,0.0351432,29.0,0.620433839613,0.0100223514491,0.47081,0.464189789511
J111857.69+580323.6,169.74037,58.056554,0.027872,19.0,0.667957791434,0.00543532273831,0.294499,0.518217032598,J135801.16+390138.2,209.50485,39.027282,0.0370422,29.0,0.702343876141,0.00525564853077,0.554048,0.560596986164
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.00347058871509,0.278417,0.568992022192,J143143.18-021248.8,217.92991,-2.2135634,0.0295117,15.0,0.685261700242,0.00782237500651,0.368944,0.540615008295
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.00347058871509,0.278417,0.568992022192,J143416.62+371202.7,218.56926,37.200737,0.0348953,18.0,0.613443938863,0.0131922878604,0.2008,0.45192378185
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.00347058871509,0.278417,0.568992022192,J163934.96+355604.5,249.89567,35.934582,0.0373468,19.0,0.66087569621,0.00478071041163,0.376955,0.58473000856
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.00347058871509,0.278417,0.568992022192,J145205.74+381059.3,223.0239,38.183132,0.0323925,28.0,0.676543920768,0.0135560633732,0.465994,0.549428871699
J162012.76+400906.2,245.05315,40.15172,0.028476,19.0,0.674525054878,0.00347058871509,0.278417,0.568992022192,J120138.04+061245.2,180.40849,6.2125478,0.0363207,22.0,0.741176956906,0.0046545301977,0.210631,0.651155502782
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.00818576243959,0.368938,0.466013921166,J083057.51+421230.2,127.73963,42.208402,0.0351916,27.0,0.582529128415,0.0050629391517,0.304698,0.470044726744
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.00818576243959,0.368938,0.466013921166,J173752.68+540339.5,264.4695,54.060977,0.0296057,26.0,0.600592008302,0.0106286022788,0.178749,0.450537744986
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.00818576243959,0.368938,0.466013921166,J164858.61+400041.4,252.24422,40.01149,0.0322723,19.0,0.661185742962,0.00477306761735,0.232223,0.551822303594
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.00818576243959,0.368938,0.466013921166,J155130.28+490728.1,237.87618,49.124467,0.0346424,17.0,0.644799422871,0.0110236149294,0.269289,0.547417954737
J114107.56-024910.9,175.28149,-2.819687,0.028737,30.0,0.556749082023,0.00818576243959,0.368938,0.466013921166,J144725.16+032627.9,221.85484,3.4410909,0.0274169,21.0,0.674942675382,0.00404593898632,0.27728,0.612156721362
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.00411469660115,0.292088,0.35963946265,J112221.15+462549.8,170.58813,46.43051,0.0323178,35.0,0.629281171422,0.00338038949344,0.29678,0.571946155241
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.00411469660115,0.292088,0.35963946265,J170408.72+312902.3,256.03635,31.483965,0.0330509,28.0,0.677410629479,0.00422268136901,0.162615,0.602078113715
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.00411469660115,0.292088,0.35963946265,J095145.09+031620.5,147.93789,3.2723698,0.0345317,29.0,0.595068558678,0.00818811317833,0.255236,0.422026572094
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.00411469660115,0.292088,0.35963946265,J090015.62+401748.4,135.06507,40.296765,0.0289336,65.0,0.491912077391,0.00954035918815,0.499827,0.358887947392
J173809.30+584253.7,264.53876,58.714904,0.028761,48.0,0.613019596022,0.00411469660115,0.292088,0.35963946265,J112320.25+055107.3,170.83436,5.8520147,0.0374699,23.0,0.654684003324,0.00743329140656,0.404502,0.494626311592
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.00357283462679,0.456634,0.556523516496,J003735.81+001650.5,9.3992204,0.28068526,0.0349309,40.0,0.716160997883,0.00279501197116,0.113002,0.60517469244
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.00357283462679,0.456634,0.556523516496,J220316.00+003415.9,330.81665,0.571085,0.0301422,52.0,0.659208541696,0.0107105637504,0.31063,0.526871806549
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.00357283462679,0.456634,0.556523516496,J120908.81+440011.5,182.28671,44.003199,0.0375801,37.0,0.594339179849,0.012851980251,0.29259,0.423012647268
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.00357283462679,0.456634,0.556523516496,J104000.58+390720.0,160.0024,39.122224,0.0308047,43.0,0.624962769435,0.00363086825093,0.274678,0.506353104955
J111349.74+093510.7,168.45725,9.586292,0.028969,44.0,0.628882648421,0.00357283462679,0.456634,0.556523516496,J152041.34+490623.6,230.17224,49.106545,0.0384042,45.0,0.596061370129,0.00363261811593,0.263562,0.497128664408
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.00296581056924,0.403077,0.691177146351,J153908.88+322425.4,234.78701,32.407063,0.0313468,42.0,0.453240265901,0.0216886412794,0.499802,0.305948570381
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.00296581056924,0.403077,0.691177146351,J085814.87+353901.1,134.56194,35.650295,0.0321595,28.0,0.708182202686,0.00464994632786,0.237716,0.588744108995
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.00296581056924,0.403077,0.691177146351,J104248.63+110000.9,160.70263,11.000242,0.0295084,25.0,0.631494920691,0.00467892355863,0.323939,0.525317441558
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.00296581056924,0.403077,0.691177146351,J160534.65+323940.9,241.39436,32.661363,0.0296606,48.0,0.544368883441,0.0371713353519,0.562761,0.369123798809
J142704.55+355409.6,216.76896,35.902656,0.029031,29.0,0.736473612232,0.00296581056924,0.403077,0.691177146351,J085015.01+534032.0,132.56254,53.675552,0.0359566,20.0,0.658458928829,0.0040065955645,0.197554,0.536125493767
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.00582738071709,0.671436,0.587354469132,J082253.84+055615.5,125.72434,5.9376445,0.0306668,23.0,0.665685586119,0.0071838108476,0.575817,0.557294598384
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.00582738071709,0.671436,0.587354469132,J110338.36-005208.4,165.90984,-0.86900692,0.0286088,29.0,0.677824093101,0.0278224954739,0.722974,0.395389888799
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.00582738071709,0.671436,0.587354469132,J143838.87+363354.8,219.66197,36.565219,0.0319369,17.0,0.716325724215,0.00599477286519,0.763151,0.604306915516
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.00582738071709,0.671436,0.587354469132,J092206.32+524209.7,140.52635,52.702702,0.035954,27.0,0.576300471467,0.0117167599326,1.02409,0.347709457391
J130615.17+585733.2,196.5632,58.959224,0.029208,29.0,0.676909299722,0.00582738071709,0.671436,0.587354469132,J034330.26-073507.4,55.876083,-7.5853758,0.0357821,29.0,0.713630949654,0.00622054986459,0.861709,0.626988136277
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.00586100185885,0.227411,0.58580612909,J080359.20+234520.5,120.99667,23.755681,0.0293969,27.0,0.61786277587,0.00552317310387,0.438338,0.459598158535
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.00586100185885,0.227411,0.58580612909,J120914.11+470330.1,182.30879,47.058364,0.0242199,37.0,0.668538898453,0.00233028165665,0.225168,0.613602824863
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.00586100185885,0.227411,0.58580612909,J131915.90+543606.3,199.81623,54.601739,0.0322972,27.0,0.636625363892,0.00484240926193,0.319555,0.513768196705
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.00586100185885,0.227411,0.58580612909,J215226.04-081025.0,328.10848,-8.173609,0.0345791,26.0,0.683456346884,0.00734800279948,0.399521,0.547827727991
J112408.65-010927.9,171.03603,-1.157762,0.029288,28.0,0.657001030055,0.00586100185885,0.227411,0.58580612909,J172837.52+570842.2,262.15633,57.145065,0.0275394,40.0,0.559007197765,0.00300536284988,0.293111,0.479067318762
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.00454806751972,0.388117,0.492509381459,J153908.88+322425.4,234.78701,32.407063,0.0313468,42.0,0.453240265901,0.0216886412794,0.499802,0.305948570381
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.00454806751972,0.388117,0.492509381459,J085814.87+353901.1,134.56194,35.650295,0.0321595,28.0,0.708182202686,0.00464994632786,0.237716,0.588744108995
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.00454806751972,0.388117,0.492509381459,J160205.51+523316.9,240.52295,52.554696,0.0381556,15.0,0.638384959451,0.00848734269182,0.384076,0.491016421338
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.00454806751972,0.388117,0.492509381459,J132409.64+051535.1,201.04016,5.2597483,0.0249286,42.0,0.612150102406,0.00498738216624,0.589237,0.479323260702
J131305.81+012755.9,198.2742,1.465541,0.029361,23.0,0.615708997708,0.00454806751972,0.388117,0.492509381459,J211718.29-061346.7,319.32621,-6.2296367,0.0295665,24.0,0.640329860018,0.00470322715664,0.225752,0.534087948834
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.0115292517535,0.539456,0.577534174422,J084707.73+045127.7,131.78219,4.8576828,0.0315033,29.0,0.605316768392,0.00852367821931,0.949578,0.486201144291
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.0115292517535,0.539456,0.577534174422,J162529.22+403821.9,246.37173,40.639412,0.0376015,26.0,0.558518285251,0.0122750624586,0.682061,0.346264991901
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.0115292517535,0.539456,0.577534174422,J001601.32+155634.8,4.00548,15.943007,0.0391825,28.0,0.643112532527,0.0089536458904,0.85639,0.45483940469
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.0115292517535,0.539456,0.577534174422,J093821.55+063130.9,144.5898,6.5252428,0.0225765,15.0,0.58518777394,0.00825168506475,0.376947,0.417320252665
J083803.67+540642.2,129.51531,54.111729,0.029462,11.0,0.671368706109,0.0115292517535,0.539456,0.577534174422,J094321.54+385457.7,145.83975,38.916023,0.0250004,25.0,0.659830459294,0.00909300441979,0.724019,0.463834685514
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.00332730990308,0.211364,0.476088400348,J105546.79+440258.8,163.94496,44.049663,0.0371108,21.0,0.672449858766,0.00602026353243,0.255806,0.56133033098
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.00332730990308,0.211364,0.476088400348,J102332.55+522031.4,155.88561,52.342049,0.0322238,48.0,0.637821302764,0.0117726645137,0.38926,0.490080058815
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.00332730990308,0.211364,0.476088400348,J134527.23+475521.8,206.36345,47.92271,0.028057,59.0,0.505945557995,0.0139397887014,0.380881,0.36060066308
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.00332730990308,0.211364,0.476088400348,J131408.61-002628.0,198.53589,-0.44112266,0.039251,40.0,0.485213437927,0.0161836645631,0.26429,0.325471983315
J231815.67+001540.2,349.56529,0.261179,0.029773,53.0,0.594525253984,0.00332730990308,0.211364,0.476088400348,J125821.16+045308.4,194.58816,4.8856531,0.0363083,27.0,0.64496119618,0.00193797178715,0.412719,0.503865014658
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.00888093514879,0.421564,0.495827612196,J133853.41+004519.4,204.72255,0.75538844,0.0396392,30.0,0.637001607607,0.00419473144819,0.232227,0.505701976185
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.00888093514879,0.421564,0.495827612196,J153138.87+351649.7,232.91195,35.280473,0.0369279,35.0,0.605248612022,0.00286509520733,0.367281,0.506631963619
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.00888093514879,0.421564,0.495827612196,J131704.95+014940.7,199.27064,1.8279763,0.0363569,31.0,0.525748955099,0.0131569072875,0.31546,0.359546900119
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.00888093514879,0.421564,0.495827612196,J121649.03+472619.7,184.20428,47.438799,0.0242017,61.0,0.581991322556,0.00476625842661,0.334552,0.435797748343
J144331.27+492335.2,220.88029,49.393125,0.030161,32.0,0.631307581558,0.00888093514879,0.421564,0.495827612196,J105646.12+053940.0,164.19215,5.6611079,0.0396518,35.0,0.559114956218,0.0048412034525,0.319171,0.442623465291
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.00205968341707,0.519649,0.683979298401,J095914.76+125916.5,149.81151,12.987914,0.0343523,22.0,0.688651332489,0.00556801909946,0.415772,0.553303189992
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.00205968341707,0.519649,0.683979298401,J153928.56+465859.7,234.86898,46.983251,0.0378892,29.0,0.71242846933,0.00336920389753,0.451046,0.672952730346
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.00205968341707,0.519649,0.683979298401,J110621.38+502316.8,166.5891,50.387999,0.0398639,15.0,0.675088179921,0.00586027370248,0.359883,0.56072954169
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.00205968341707,0.519649,0.683979298401,J134049.96+052458.6,205.20817,5.4162913,0.0383353,24.0,0.607469123239,0.00873951935772,0.22821,0.441700588849
J153552.40+575409.5,233.96835,57.902639,0.030319,29.0,0.765237085982,0.00205968341707,0.519649,0.683979298401,J083523.72+420909.6,128.84883,42.152677,0.034243,20.0,0.69655733889,0.00294336163163,0.211176,0.616702003319
